"id","word","answer"
"928","to give in","rendir"
"929","to render","rendir"
"930","to renew, renovate","renovar"
"931","to give up, renounce","renunciar"
"932","to repair, restore","reparar"
"933","to divide, deliver, distribute","repartir"
"934","to review, revise","repasar"
"935","to repeat","repetir"
"936","to reply","replicar"
"937","to replace, restore","reponer"
"938","to bring, report","reportar"
"939","to rest, lie down","reposar"
"940","to represent","representar"
"941","to repress","reprimir"
"942","to reproduce, repeat","reproducir"
"943","to require","requerir"
"944","to emphasize","resaltar"
"945","to slip","resbalar"
"946","to rescue, save","rescatar"
"947","to reserve, book","reservar"
"948","to reside, live (in)","residir"
"949","to resign, relinquish","resignar"
"950","to resist, endure","resistir"
"951","to resolve, settle, work out","resolver"
"952","to resound, ring, echo,","resonar"
"953","to back, support, endorse","respaldar"
"954","to concern","respectar"
"955","to respect","respetar"
"956","to breathe","respirar"
"957","to answer, respond","responder"
"958","to re-establish, restore","restablecer"
"959","to subtract, minimize","restar"
"960","to restore, reinstate","restaurar"
"961","to limit, restrict","restringir"
"962","to resuscitate","resucitar"
"963","to result, turn out","resultar"
"964","to summarize","resumir"
"965","to keep, retain","retener"
"966","to take away, retire","retirar"
"967","to retake, restart","retomar"
"968","to return, give back","retornar"
"969","to portray, draw","retratar"
"970","to go back","retroceder"
"971","to gather, meet, collect","reunir"
"972","to reveal, disclose","revelar"
"973","to burst, puncture","reventar"
"974","to check, revise, inspect","revisar"
"975","to revive","revivir"
"976","to stir, mix, scramble","revolver"
"977","to pray, recite","rezar"
"978","to laugh (at)","reír"
"979","to rob, steal","robar"
"980","to roll, run, scatter","rodar"
"981","to surround","rodear"
"982","to implore, pray, ask","rogar"
"983","to break","romper"
"984","patrol, serenade","rondar"
"985","to touch (lightly)","rozar"
"986","to know [a fact], find out","saber"
"987","to take out","sacar"
"988","to sacrifice","sacrificar"
"989","to shake, jolt","sacudir"
"990","to leave, go out","salir"
"991","to splash, splatter","salpicar"
"992","to jump, leap, hop","saltar"
"993","to greet, say hello","saludar"
"994","to save, rescue","salvar"
"995","to sanction, penalize","sancionar"
"996","to satisfy","satisfacer"
"997","to dry","secar"
"998","to follow, keep on","seguir"
"999","to select","seleccionar"
"1000","to seal, stamp","sellar"
"1001","to sow, plant","sembrar"
"1002","to sit","sentar"
"1003","to sentence, condemn","sentenciar"
"1004","to feel, regret","sentir"
"1005","to separate","separar"
"1006","to be","ser"
"1007","to serve","servir"
"1008","to point out, signal","señalar"
"1009","to mean","significar"
"1010","to pretend, simulate","simular"
"1011","to situate, place, locate","situar"
"1012","to be too much, left over","sobrar"
"1013","to excel, outperform","sobrepasar"
"1014","to stand out, excel","sobresalir"
"1015","to survive, outlive","sobrevivir"
"1016","to be accustomed to","soler"
"1017","to solicit, request","solicitar"
"1018","to release, loosen, let out","soltar"
"1019","to solve, settle","solucionar"
"1020","to subject","someter"
"1021","to sound, ring","sonar"
"1022","to smile","sonreír"
"1023","to blow [wind]","soplar"
"1024","to endure,","soportar"
"1025","to surprise","sorprender"
"1026","to suspect, suppose","sospechar"
"1027","to support, hold up","sostener"
"1028","to dream","soñar"
"1029","to go up","subir"
"1030","to underline, highlight, emphasize","subrayar"
"1031","to happen","suceder"
"1032","to sweat","sudar"
"1033","to suffer, undergo","sufrir"
"1034","to suggest, hint at","sugerir"
"1035","to fasten, attach, hold","sujetar"
"1036","to add up, amount to","sumar"
"1037","to submerge, plunge","sumergir"
"1038","to supply, provide","suministrar"
"1039","to sink, plunge","sumir"
"1040","to overcome, surpass","superar"
"1041","to beg,","suplicar"
"1042","to suppose, assume","suponer"
"1043","to suppress, delete","suprimir"
"1044","to appear","surgir"
"1045","to arouse, provoke","suscitar"
"1046","to endorse, subscribe","suscribir"
"1047","to suspend, hang, fail","suspender"
"1048","to sigh","suspirar"
"1049","to maintain, support","sustentar"
"1050","to substitute, replace","sustituir"
"1051","to whisper, murmur","susurrar"
"1052","to cover, wrap","tapar"
"1053","to delay, take long","tardar"
"1054","to sew, weave","tejer"
"1055","to tremble, shake","temblar"
"1056","to fear","temer"
"1057","to tend to, lay out","tender"
"1058","to have","tener"
"1059","to tempt, entice","tentar"
"1060","to finish, to end","terminar"
"1061","to dye","teñir"
"1062","to throw, pull","tirar"
"1063","to title, call","titular"
"1064","to touch, play, play an instrument","tocar"
"1065","to tolerate, put up with","tolerar"
"1066","to take, drink","tomar"
"1067","to run into, bump into","topar"
"1068","to twist, bend, distort","torcer"
"1069","to transform, turn","tornar"
"1070","to torture, torment","torturar"
"1071","to work","trabajar"
"1072","to translate","traducir"
"1073","to bring, carry","traer"
"1074","to swallow","tragar"
"1075","to betray","traicionar"
"1076","to calm down","tranquilizar"
"1077","to occur, take place","transcurrir"
"1078","to transfer","transferir"
"1079","to transform, change","transformar"
"1080","to roam, go by","transitar"
"1081","to transmit, broadcast","transmitir"
"1082","to transport, carry","transportar"
"1083","to transcend","trascender"
"1084","to move, transfer","trasladar"
"1085","to go beyond, cross over","traspasar"
"1086","to try, treat, deal with","tratar"
"1087","to draw, trace","trazar"
"1088","to climb","trepar"
"1089","to triumph","triunfar"
"1090","to trip, stumble","tropezar"
"1091","to knock over, cast down","tumbar"
"1092","to find, locate","ubicar"
"1093","to unite, join","unir"
"1094","to use","usar"
"1095","to use, utilize","utilizar"
"1096","to empty, pour out","vaciar"
"1097","to vacillate, hesitate","vacilar"
"1098","to roam, wander","vagar"
"1099","to be worth, cost","valer"
"1100","to value","valorar"
"1101","to change, vary","variar"
"1102","to watch over","velar"
"1103","to overcome, conquer","vencer"
"1104","to sell","vender"
"1105","to take revenge, avenge","vengar"
"1106","to come","venir"
"1107","to see","ver"
"1108","to verify","verificar"
"1109","to pour, spill, shed","verter"
"1110","to wear, dress","vestir"
"1111","to travel","viajar"
"1112","to vibrate, tremble","vibrar"
"1113","to watch over, guard","vigilar"
"1114","to conenct, link, bind","vincular"
"1115","to violate, trespass, rape","violar"
"1116","to visit","visitar"
"1117","to live","vivir"
"1118","to fly","volar"
"1119","to turn/knock over, empty","volcar"
"1120","to turn over, turn around","voltear"
"1121","to return","volver"
"1122","to vote","votar"
"1123","to lie, be located","yacer"
