"id","word","answer"
"895","the hope","la esperanza"
"896","the thorn, spine","la espina"
"897","the foam, lather","la espuma"
"898","the station, season","la estación"
"899","the strategy","la estrategia"
"900","the aesthetics","la estética"
"901","the eternity","la eternidad"
"902","the evidence, certainty","la evidencia"
"903","the evolution, development","la evolución"
"904","the excellence","la excelencia"
"905","the requirement, demand","la exigencia"
"906","the existence, life","la existencia"
"907","the expansion, spreading","la expansión"
"908","the expectation, hope, prospect","la expectativa"
"909","the expedition","la expedición"
"910","the experience","la experiencia"
"911","the explosion","la explosión"
"912","the exploitation, cultivation","la explotación"
"913","the export, exportation","la exportación"
"914","the exhibition, display","la exposición"
"915","the expression","la expresión"
"916","the extension, area, expanse","la extensión"
"917","the manufacture, production","la fabricación"
"918","the (face) feature, faction","la facción"
"919","the façade, front of building","la fachada"
"920","the invoice, bill","la factura"
"921","the faculty, ability","la facultad"
"922","the skirt","la falda"
"923","the flaw, failure","la falla"
"924","the lack, shortage","la falta"
"925","the fantasy, fancy","la fantasía"
"926","the phase, stage","la fase"
"927","the fatigue","la fatiga"
"928","the faith","la fe"
"929","the happiness","la felicidad"
"930","the fair, festival","la feria"
"931","the fiction","la ficción"
"932","the index card, chip, token","la ficha"
"933","the faithfulness, accuracy","la fidelidad"
"934","the figure","la figura"
"935","the line, row, file","la fila"
"936","the al f.: finally, in the end","la final"
"937","the property, estate","la finca"
"938","the office of the public prosecutor","la fiscalía"
"939","the flower","la flor"
"940","the flora","la flora"
"941","the form, shape, way","la forma"
"942","the fortune, fate","la fortuna"
"943","the fraction","la fracción"
"944","the strip, stripe, fringe","la franja"
"945","the phrase","la frase"
"946","the border, frontier","la frontera"
"947","the fruit","la fruta"
"948","the fountain","la fuente"
"949","the foundation","la fundación"
"950","the fury, rage","la furia"
"951","the formula","la fórmula"
"952","the hen, coward","la gallina"
"953","the guarantee, warranty","la garantía"
"954","the claw, fang","la garra"
"955","the gasoline","la gasolina"
"956","the management, step, negotiation","la gestión"
"957","the tour","la gira"
"958","the rubber","la goma"
"959","the recording","la grabación"
"960","the greatness, size","la grandeza"
"961","the grease, fat","la grasa"
"962","the seriousness, gravity","la gravedad"
"963","the guerrilla","la guerrilla"
"964","the ability, skill, talent","la habilidad"
"965","the flour","la harina"
"966","the inheritance, legacy","la herencia"
"967","the wound","la herida"
"968","the row, line","la hilera"
"969","the hypothesis","la hipótesi"
"970","the history, story","la historia"
"971","the sheet, leaf","la hoja"
"972","the hour, time (specific)","la hora"
"973","the strike, protest","la huelga"
"974","the trace, track, footstep","la huella"
"975","the humidity","la humedad"
"976","the humility","la humildad"
"977","the identification","la identificación"
"978","the ideology","la ideología"
"979","the church","la iglesia"
"980","the ignorance","la ignorancia"
"981","the equality","la igualdad"
"982","the illumination, lighting","la iluminación"
"983","the illusion, hope, dream","la ilusión"
"984","the imagination, fantasy","la imaginación"
"985","the impotence","la impotencia"
"986","the opening, inauguration","la inauguración"
"987","the inability, incompetence","la incapacidad"
"988","the ocurrence, impact","la incidencia"
"989","the inclusion","la inclusión"
"990","the inclusion, incorporation","la incorporación"
"991","the independence","la independencia"
"992","the indifference","la indiferencia"
"993","the infancy, childhood","la infancia"
"994","the infection","la infección"
"995","the engineering","la ingeniería"
"996","the initiative","la iniciativa"
"997","the injustice","la injusticia"
"998","the restlessness, anxiety","la inquietud"
"999","the inscription, registration","la inscripción"
"1000","the insecurity","la inseguridad"
"1001","the insistence, persistence","la insistencia"
"1002","the installation, facilities","la instalación"
"1003","the intention","la intención"
"1004","the intensity, force","la intensidad"
"1005","the interaction","la interacción"
"1006","the interruption","la interrupción"
"1007","the introduction","la introducción"
"1008","the intuition","la intuición"
"1009","the invasion","la invasión"
"1010","the invention, contrivance","la invención"
"1011","the rage, wrath","la ira"
"1012","the irregularity","la irregularidad"
"1013","the (working) day, shift","la jornada"
"1014","the meeting, conference, seam","la junta"
"1015","the jurisdiction","la jurisdicción"
"1016","the justice, fairness","la justicia"
"1017","the labor, work, task","la labor"
"1018","the loyalty, faithfulness","la lealtad"
"1019","the lesson","la lección"
"1020","the language, tongue, strip (of land)","la lengua"
"1021","the injury, wound, harm","la lesión"
"1022","the letter, handwriting, lyrics","la letra"
"1023","the law, bill, rule","la ley"
"1024","the liberation","la liberación"
"1025","the freedom, liberty","la libertad"
"1026","the pound (money/weight)","la libra"
"1027","the bookstore","la librería"
"1028","the license, permission","la licencia"
"1029","the limitation","la limitación"
"1030","the list, roster, roll","la lista"
"1031","the literature","la literatura"
"1032","the flame, llama","la llama"
"1033","the plain, prairie, plainness","la llanura"
"1034","the arrival","la llegada"
"1035","the rain","la lluvia"
"1036","the fight, struggle, wrestle","la lucha"
"1037","the tear, teardrop","la lágrima"
"1038","the sheet (of metal)","la lámina"
"1039","the lamp","la lámpara"
"1040","the line, course","la línea"
"1041","the dawn, daybreak","la madrugada"
"1042","the skill, mastery","la maestría"
"1043","the magnitude, extent","la magnitud"
"1044","the suitcase, case","la maleta"
"1045","the mom","la mamá"
"1046","the way, manner","la manera"
"1047","the protest, manifestation","la manifestación"
"1048","the handling, manipulation","la manipulación"
"1049","the hand","la mano"
"1050","the blanket","la manta"
"1051","the apple, (city) block","la manzana"
"1052","the machinery","la maquinaria"
"1053","the wonder, marvel","la maravilla"
"1054","the march, progress","la marcha"
"1055","the mathematics","la matemática"
"1056","the matter, subject","la materia"
"1057","the majority","la mayoría"
"1058","the mechanics, mechanism","la mecánica"
"1059","the average","la media"
"1060","the midnight","la medianoche"
"1061","the measurement","la medición"
"1062","the cheek","la mejilla"
"1063","the melancholy, depression","la melancolía"
"1064","the mindset, mind","la mentalidad"
"1065","the lie","la mentira"
"1066","the goods, merchandise","la mercancía"
"1067","the table, board","la mesa"
"1068","the methodology, method","la metodología"
"1069","the mixture, blend","la mezcla"
"1070","the mine","la mina"
"1071","the (religious) Mass","la misa"
"1072","the compassion, mercy","la misericordia"
"1073","the half, middle","la mitad"
"1074","the modification, alteration","la modificación"
"1075","the bother, nuisance, trouble","la molestia"
"1076","the molecule","la molécula"
"1077","the monarchy,","la monarquía"
"1078","the coins, currency","la moneda"
"1079","the nun","la monja"
"1080","the mountain","la montaña"
"1081","the fly (insect)","la mosca"
"1082","the motivation","la motivación"
"1083","the motorcycle","la moto"
"1084","the mobilization","la movilización"
"1085","the face, grimace","la mueca"
"1086","the death","la muerte"
"1087","the woman, wife","la mujer"
"1088","the fine, penalty, citation","la multa"
"1089","the city wall","la muralla"
"1090","the doll, wrist","la muñeca"
"1091","the mask","la máscara"
"1092","the music","la música"
"1093","the nationality","la nacionalidad"
"1094","the nation","la nación"
"1095","the nose","la nariz"
"1096","the narration, account","la narración"
"1097","the necessity, need","la necesidad"
"1098","the negative, denial","la negativa"
"1099","the fog","la niebla"
"1100","the childhood, infancy","la niñez"
"1101","the nobility, uprightness","la nobleza"
"1102","the nostalgia, homesickness","la nostalgia"
"1103","the latest news, newness","la novedad"
"1104","the novel","la novela"
"1105","the work, book, deed","la obra"
"1106","the mania, obsession","la obsesión"
"1107","the occupation, use","la ocupación"
"1108","the offensive, attack","la ofensiva"
"1109","the wave, billow","la ola"
"1110","the pot, kettle","la olla"
"1111","the prayer","la oración"
"1112","the sequence (m), religious (f)","la orden"
"1113","the organization","la organización"
"1114","the orientation, direction","la orientación"
"1115","the darkness","la oscuridad"
"1116","the sheep, ewe","la oveja"
"1117","the word","la palabra"
"1118","the palm tree, palm","la palma"
"1119","the palm tree","la palmera"
"1120","the screen, monitor","la pantalla"
"1121","the part, portion","la parte"
"1122","the game, match, departure","la partida"
"1123","the particle","la partícula"
"1124","the pasta, dough","la pasta"
"1125","the leg, paw","la pata"
"1126","the guideline, rule, standard","la pauta"
"1127","the ball","la pelota"
"1128","the boarding house","la pensión"
"1129","the semidarkness, twilight","la penumbra"
"1130","the peninsula","la península"
"1131","the perception","la percepción"
"1132","the pearl","la perla"
"1133","the pursuit, persecution","la persecución"
"1134","the personality, celebrity","la personalidad"
"1135","the membership, property","la pertenencia"
"1136","the fishing","la pesca"
"1137","the request, petition","la petición"
"1138","the stone, rock","la piedra"
"1139","the skin, hide, fur","la piel"
"1140","the piece, part","la pieza"
"1141","the pyramid","la pirámide"
"1142","the swimming pool","la piscina"
"1143","the gun, pistol","la pistola"
"1144","the plaque, plate, badge","la placa"
"1145","the (electric) iron, plate, sheet","la plancha"
"1146","the planning, design","la planificación"
"1147","the plant, floor","la planta"
"1148","the template, stencil","la plantilla"
"1149","the square, marketplace","la plaza"
"1150","the fullness, abundance","la plenitud"
"1151","the pen, feather","la pluma"
"1152","the poetry, poem","la poesía"
"1153","the police, police force, police officer","la policía"
"1154","the polemics, argument","la polémica"
"1155","the popularity","la popularidad"
"1156","the cover, title page","la portada"
"1157","the position","la posición"
"1158","the posture, position, attitude","la postura"
"1159","the caution, forethought","la precaución"
"1160","the precipitation, rainfall","la precipitación"
"1161","the piece of clothing","la prenda"
"1162","the press","la prensa"
"1163","the worry, concern","la preocupación"
"1164","the presence, appearance","la presencia"
"1165","the presentation, introduction","la presentación"
"1166","the presidency","la presidencia"
"1167","the pressure","la presión"
"1168","the forecast, precaution","la previsión"
"1169","the female cousin, down payment","la prima"
"1170","the priority","la prioridad"
"1171","the hurry","la prisa"
"1172","the production","la producción"
"1173","the productivity","la productividad"
"1174","the profession, occupation","la profesión"
"1175","the prohibition","la prohibición"
"1176","the promise","la promesa"
"1177","the promotion","la promoción"
"1178","the prose","la prosa"
"1179","the protein","la proteína"
"1180","the province, region","la provincia"
"1181","the proximity","la proximidad"
"1182","the proof, trial, test","la prueba"
"1183","the practice, skill","la práctica"
"1184","the psychology","la psicología"
"1185","the publication","la publicación"
"1186","the tip, point","la punta"
"1187","the whore, prostitute","la puta"
"1188","the loss","la pérdida"
"1189","the complaint","la queja"
"1190","the rage","la rabia"
"1191","the radiation","la radiación"
"1192","the set (m), communication (f)","la radio"
"1193","the branch, bough, limb","la rama"
"1194","the speed, velocity","la rapidez"
"1195","the rat","la rata"
"1196","the line, ray, stripe","la raya"
"1197","the root","la raíz"
"1198","the reaction","la reacción"
"1199","the reality, actuality","la realidad"
"1200","the rebellion","la rebelión"
"1201","the recommendation","la recomendación"
"1202","the reconstruction","la reconstrucción"
"1203","the editing, wording, essay","la redacción"
"1204","the reform, improvement","la reforma"
"1205","the region","la región"
"1206","the adjustment, regulation","la regulación"
"1207","the grill, railing","la reja"
"1208","the renewal, renovation","la renovación"
"1209","the income","la renta"
"1210","the resignation, renunciation","la renuncia"
"1211","the repetition","la repetición"
"1212","the repression","la represión"
"1213","the reproduction","la reproducción"
"1214","the republic","la república"
"1215","the reservation, reserve","la reserva"
"1216","the review, outline","la reseña"
"1217","the resolution","la resolución"
"1218","the respiration, breath","la respiración"
"1219","the responsibility","la responsabilidad"
"1220","the answer, reply","la respuesta"
"1221","the resurrection","la resurrección"
"1222","the revelation","la revelación"
"1223","the magazine, journal","la revista"
"1224","the revolution","la revolución"
"1225","the rein, restraint","la rienda"
"1226","the rock","la roca"
"1227","the clothes, clothing","la ropa"
"1228","the rose","la rosa"
"1229","the ruin, collapse","la ruina"
"1230","the breakup, rupture","la ruptura"
"1231","the routine","la rutina"
"1232","the burst, gust","la ráfaga"
"1233","the room, hall","la sala"
"1234","the saliva, spit","la saliva"
"1235","the sauce, salsa","la salsa"
"1236","the satisfaction","la satisfacción"
"1237","the sequence","la secuencia"
"1238","the headquarters, seat","la sede"
"1239","the selection, choice","la selección"
"1240","the forest, jungle","la selva"
"1241","the seed","la semilla"
"1242","the sensitivity","la sensibilidad"
"1243","the (legal) sentence, judgment","la sentencia"
"1244","the series","la serie"
"1245","the seriousness","la seriedad"
"1246","the snake","la serpiente"
"1247","the sign, mark, token","la señal"
"1248","the mountain range, saw","la sierra"
"1249","the siesta, afternoon nap","la siesta"
"1250","the chair, seat","la silla"
"1251","the silhouette, outline","la silueta"
"1252","the symphony","la sinfonía"
"1253","the siren, mermaid","la sirena"
"1254","the situation","la situación"
"1255","the solution, answer","la solución"
"1256","the shade, shadow","la sombra"
"1257","the suspicion","la sospecha"
"1258","the succession, series","la sucesión"
"1259","the luck, fortune","la suerte"
"1260","the suggestion","la sugerencia"
"1261","the sum, amount, summary","la suma"
"1262","the (bed) sheet","la sábana"
"1263","the chart, board, table, plank","la tabla"
"1264","the cover, lid","la tapa"
"1265","the task, job","la tarea"
"1266","the cup, bowl","la taza"
"1267","the TV, television","la tele"
"1268","the season, period, time","la temporada"
"1269","the theme","la temática"
"1270","the temptation","la tentación"
"1271","the theology","la teología"
"1272","the theory","la teoría"
"1273","the therapy","la terapia"
"1274","the terminal, final","la terminal"
"1275","the tenderness","la ternura"
"1276","the terrace, balcony","la terraza"
"1277","the thesis, exposition","la tesi"
"1278","the texture","la textura"
"1279","the earth, land, ground","la tierra"
"1280","the ink","la tinta"
"1281","the towel","la toalla"
"1282","the tolerance","la tolerancia"
"1283","the outlet, dose, making","la toma"
"1284","the stupidity, stupid thing","la tontería"
"1285","the tradition","la tradición"
"1286","the translation","la traducción"
"1287","the tragedy","la tragedia"
"1288","the treason, betrayal","la traición"
"1289","the tranquility, peace","la tranquilidad"
"1290","the transfer, transference","la transferencia"
"1291","the transition","la transición"
"1292","the trajectory, path","la trayectoria"
"1293","the sadness","la tristeza"
"1294","the troops, forces","la tropa"
"1295","the tomb, grave","la tumba"
"1296","the technique, skill","la técnica"
"1297","the aunt","la tía"
"1298","the university, college","la universidad"
"1299","the union","la unión"
"1300","the nail, fingernail, toenail","la uña"
"1301","the cow","la vaca"
"1302","the vacation","la vacacion"
"1303","the vaccine, vaccination","la vacuna"
"1304","the vanguard, forefront","la vanguardia"
"1305","the variation","la variación"
"1306","the variety","la variedad"
"1307","the old age","la vejez"
"1308","the candle, sail, vigil","la vela"
"1309","the window","la ventana"
"1310","the truth","la verdad"
"1311","the path, sidewalk","la vereda"
"1312","the victory, triumph","la victoria"
"1313","the validity","la vigencia"
"1314","the link, connection","la vinculación"
"1315","the virtue, quality","la virtud"
"1316","the visit, visitor, guest","la visita"
"1317","the will, willpower, intention","la voluntad"
"1318","the vote, voting","la votación"
"1319","the return, turn","la vuelta"
"1320","the road, way","la vía"
"1321","the victim, casualty","la víctima"
"1322","the slipper, shoe","la zapatilla"
"1323","the area, zone","la zona"
"1324","the time, age, period","la época"
"1325","the ethics","la ética"
"1326","the nature, temperament","la índole"
"1327","the orbit, socket, field","la órbita"
"1328","member, militant","militante"
"1329","monarch","monarca"
"1330","baby, small child","nene"
"1331","novelist","novelista"
"1332","listener, hearer","oyente"
"1333","patient","paciente"
"1334","relative","pariente"
"1335","participant","participante"
"1336","journalist","periodista"
"1337","pilot, driver","piloto"
"1338","poet","poeta"
"1339","president","presidente"
"1340","protagonist, main character","protagonista"
"1341","rebel, insurgent","rebelde"
"1342","representative","representante"
"1343","rival","rival"
"1344","terrorist","terrorista"
"1345","tourist","turista"
"1346","an abandonment, desertion","un abandono"
"1347","an abyss, large gap","un abismo"
"1348","an abortion","un aborto"
"1349","an overcoat, shelter","un abrigo"
"1350","an April","un abril"
"1351","an access, entry","un acceso"
"1352","an accident, irregularity","un accidente"
"1353","an oil","un aceite"
"1354","an event, happening","un acontecimiento"
"1355","an agreement, accord","un acorde"
"1356","an actor","un actor"
"1357","an administrator, manager","un administrador"
"1358","an adversary","un adversario"
"1359","an airport","un aeropuerto"
"1360","an agent","un agente"
"1361","an August","un agosto"
"1362","a hole, opening","un agujero"
"1363","a saving, thrift","un ahorro"
"1364","a chess","un ajedrez"
"1365","an adjustment, settlement","un ajuste"
"1366","a wire","un alambre"
"1367","a mayor","un alcalde"
"1368","an ally","un aliado"
"1369","a breath, courage, spirit","un aliento"
"1370","a warehouse, store","un almacén"
"1371","a rent, rental","un alquiler"
"1372","an altar","un altar"
"1373","a daybreak, dawn","un amanecer"
"1374","a master, boss (m)","un amo"
"1375","a love","un amor"
"1376","an old person","un anciano"
"1377","a longing, yearning","un anhelo"
"1378","an anniversary","un aniversario"
"1379","a telescope, eyeglasses","un anteojo"
"1380","an advertisement, announcement","un anuncio"
"1381","an apparatus, device","un aparato"
"1382","a last name","un apellido"
"1383","an appetite","un apetito"
"1384","a support, backing","un apoyo"
"1385","a learning, training, instruction, experience","un aprendizaje"
"1386","a note, annotation","un apunte"
"1387","a trouble, predicament","un apuro"
"1388","an aroma","un aroma"
"1389","an architect","un arquitecto"
"1390","a brook, stream, gutter","un arroyo"
"1391","a rice","un arroz"
"1392","an art, skill","un arte"
"1393","an artisan, craftsman","un artesano"
"1394","an assault, robbery","un asalto"
"1395","a promotion, climb","un ascenso"
"1396","a disgust","un asco"
"1397","an assistant","un asistente"
"1398","an amazement, astonishment","un asombro"
"1399","a matter, issue, affair","un asunto"
"1400","an evening, dusk","un atardecer"
"1401","a (terrorist) attack, offence","un atentado"
"1402","a hearing, auditorium","un auditorio"
"1403","a writer, author","un autor"
"1404","a help, aid, assistance","un auxilio"
"1405","a warning","un aviso"
"1406","a city council, town hall","un ayuntamiento"
"1407","a random, chance, hazard","un azar"
"1408","an academic degree","un bachillerato"
"1409","an outcome, balance","un balance"
"1410","a balcony","un balcón"
"1411","a ball","un balón"
"1412","a (financial) bank, bench","un banco"
"1413","a boat, ship","un barco"
"1414","a neighborhood, district","un barrio"
"1415","a bug, creature","un bicho"
"1416","a goods, property, benefit","un bien"
"1417","a mustache","un bigote"
"1418","a blog","un blog"
"1419","a block","un bloque"
"1420","a blockade, block","un bloqueo"
"1421","a pocket","un bolsillo"
"1422","a firefighter","un bombero"
"1423","a bond, certificate, voucher","un bono"
"1424","an edge","un borde"
"1425","an arm","un brazo"
"1426","a shine, twinkling, sparkle","un brillo"
"1427","a bronze","un bronce"
"1428","a bulk, shape","un bulto"
"1429","a ship, vessel, hull","un buque"
"1430","a hair","un cabello"
"1431","a cable, wiring","un cable"
"1432","an end, bit","un cabo"
"1433","a coffee, cafe","un café"
"1434","a drawer","un cajón"
"1435","a calendar","un calendario"
"1436","a road, route, path","un camino"
"1437","a truck, van, tanker","un camión"
"1438","a camp, camping","un campamento"
"1439","a championship","un campeonato"
"1440","a peasant, farmer","un campesino"
"1441","a champion","un campeón"
"1442","a channel, canal","un canal"
"1443","a tiredness, weariness","un cansancio"
"1444","a singing, chant","un canto"
"1445","a capital","un capital"
"1446","a city (f), money (m)","un capital"
"1447","a caprice, whim","un capricho"
"1448","a chapter","un capítulo"
"1449","a coal, charcoal","un carbón"
"1450","a position, charge, fee","un cargo"
"1451","a love, affection","un cariño"
"1452","a carnival","un carnaval"
"1453","a car, cart","un carro"
"1454","a poster","un cartel"
"1455","a cardboard, carton, sketch","un cartón"
"1456","a helmet","un casco"
"1457","a catalog","un catálogo"
"1458","a (river) bed, ditch","un cauce"
"1459","a hunter","un cazador"
"1460","a canyon, cannon","un cañón"
"1461","a jealousy, zeal","un celo"
"1462","a cement, concrete","un cemento"
"1463","a hundred","un centenar"
"1464","a centimeter","un centímetro"
"1465","a pig, sow, slob","un cerdo"
"1466","a brain","un cerebro"
"1467","a hill","un cerro"
"1468","a pool, puddle","un charco"
"1469","a kid, youngster","un chiquillo"
"1470","a chocolate","un chocolate"
"1471","a crash, collision","un choque"
"1472","a zipper, closing","un cierre"
"1473","a circus","un circo"
"1474","a click","un clic"
"1475","a client, customer","un cliente"
"1476","a climate","un clima"
"1477","a club, society","un club"
"1478","a mattress","un colchón"
"1479","a climax","un colmo"
"1480","a color","un color"
"1481","a command, order","un comando"
"1482","a combat, battle, fight","un combate"
"1483","a start, beginning","un comienzo"
"1484","a commissioner, delegate","un comisario"
"1485","a committee, commission","un comité"
"1486","a companion, classmate","un compañero"
"1487","a complement, supplement","un complemento"
"1488","a compromise, engagement","un compromiso"
"1489","a rhythm, time, compass","un compá"
"1490","a statement, announcement","un comunicado"
"1491","a concert, concerto","un concierto"
"1492","a count","un conde"
"1493","a driver, conductor","un conductor"
"1494","a rabbit","un conejo"
"1495","a conflict","un conflicto"
"1496","a group, set","un conjunto"
"1497","a knowledge","un conocimiento"
"1498","an advisor, counselor","un consejero"
"1499","an advice, council, counsel","un consejo"
"1500","a builder, construction","un constructor"
"1501","a comfort, consolation","un consuelo"
"1502","a contact","un contacto"
"1503","a continent","un continente"
"1504","an outline, perimeter, edge","un contorno"
"1505","a contrast","un contraste"
"1506","a contract, agreement","un contrato"
"1507","an agreement","un convenio"
"1508","a convent, monastery","un convento"
"1509","a courage, toughness","un coraje"
"1510","a cord, yarn, braid","un cordón"
"1511","a choir, chorus","un coro"
"1512","a corral, yard","un corral"
"1513","a broker, corridor, runner","un corredor"
"1514","a mail, post (office)","un correo"
"1515","a side, flank","un costado"
"1516","a cost, price","un coste"
"1517","a creator","un creador"
"1518","a glass, crystal, window","un cristal"
"1519","a criterion","un criterio"
"1520","a crossing, intersection","un cruce"
"1521","a skull, cranium","un cráneo"
"1522","a credit, reputation","un crédito"
"1523","a critic","un crítico"
"1524","a painting, picture","un cuadro"
"1525","a story, tale","un cuento"
"1526","a horn, antler","un cuerno"
"1527","a leather, skin","un cuero"
"1528","a bottom, butt","un culo"
"1529","a cultivation, crop","un cultivo"
"1530","a worship, cult","un culto"
"1531","a birthday","un cumpleaño"
"1532","a brother-in-law","un cuñado"
"1533","a data, fact","un dato"
"1534","a harm, injury, damage","un daño"
"1535","a debate","un debate"
"1536","a decree, order","un decreto"
"1537","a defender","un defensor"
"1538","a delirium, nonsense","un delirio"
"1539","a crime, offense","un delito"
"1540","a deposit, sediment","un depósito"
"1541","a breakfast","un desayuno"
"1542","a neglect, oversight","un descuido"
"1543","an unemployment","un desempleo"
"1544","a desire, wish","un deseo"
"1545","a parade, line, formation","un desfile"
"1546","a desert","un desierto"
"1547","a movement, removal","un desplazamiento"
"1548","a detail","un detalle"
"1549","a deterioration, damage","un deterioro"
"1550","a devil","un diablo"
"1551","a diagnosis","un diagnóstico"
"1552","a December","un diciembre"
"1553","a dictator","un dictador"
"1554","a tooth, cog","un diente"
"1555","a god, divinity","un dios"
"1556","an executive, manager","un directivo"
"1557","a leader, director, manager","un dirigente"
"1558","a lecture, discourse, talk","un discurso"
"1559","a device, mechanism","un dispositivo"
"1560","a dialogue, conversation","un diálogo"
"1561","a diameter","un diámetro"
"1562","a residence, address","un domicilio"
"1563","a Sunday","un domingo"
"1564","a power, control","un dominio"
"1565","a courtesy title (m), Mr., gift","un don"
"1566","a bedroom, dormitory","un dormitorio"
"1567","a grief, affliction","un duelo"
"1568","a candy, sweets","un dulce"
"1569","a deficit, shortage","un déficit"
"1570","a day","un día"
"1571","an echo, response","un eco"
"1572","an ecosystem","un ecosistema"
"1573","a publisher (f), editorial article (m)","un editorial"
"1574","an axis, shaft, crux","un eje"
"1575","a copy, issue","un ejemplar"
"1576","an example","un ejemplo"
"1577","an exercise, practice","un ejercicio"
"1578","an army","un ejército"
"1579","an element","un elemento"
"1580","an ambassador","un embajador"
"1581","a pregnancy, difficulty, obstacle, hindrance","un embarazo"
"1582","a transmitter, emitter","un emisor"
"1583","a manager, entrepreneur","un empresario"
"1584","a lace","un encaje"
"1585","a charm, spell","un encanto"
"1586","a manager, person in charge","un encargado"
"1587","a meeting, game, skirmish","un encuentro"
"1588","a nurse","un enfermero"
"1589","a focus, approach","un enfoque"
"1590","a deceit, falsehood, hoax","un engaño"
"1591","an understanding","un entendimiento"
"1592","an environment, surroundings","un entorno"
"1593","a coach, trainer, manager","un entrenador"
"1594","an entertainment","un entretenimiento"
"1595","an enthusiasm","un entusiasmo"
"1596","a shipment, delivery","un envío"
"1597","an error, mistake","un error"
"1598","a stair, rung,","un escalón"
"1599","a slave","un esclavo"
"1600","a writer","un escritor"
"1601","a spectator, onlooker","un espectador"
"1602","a ghost, specter","un espectro"
"1603","a mirror, reflection","un espejo"
"1604","a splendor","un esplendor"
"1605","an outline, diagram, plan","un esquema"
"1606","a state, condition, status","un estado"
"1607","a style","un estilo"
"1608","a premiere, debut","un estreno"
"1609","a stress","un estré"
"1610","an etcetera","un etcétera"
"1611","a euro","un euro"
"1612","an examination, exam","un examen"
"1613","an exile","un exilio"
"1614","a dossier, proceedings","un expediente"
"1615","an experiment","un experimento"
"1616","an expert","un experto"
"1617","a foreigner","un extranjero"
"1618","an edge, border, end","un extremo"
"1619","a factor, cause, influence","un factor"
"1620","a relative","un familiar"
"1621","a ghost, phantom","un fantasma"
"1622","a February","un febrero"
"1623","a phenomenon","un fenómeno"
"1624","a railway","un ferrocarril"
"1625","a festival","un festival"
"1626","a film, movie","un film"
"1627","a flow, tide, discharge","un flujo"
"1628","a bottom, end","un fondo"
"1629","a funds","un fondo"
"1630","a format, form","un formato"
"1631","a forum","un foro"
"1632","a photographer","un fotógrafo"
"1633","a fragment, passage","un fragmento"
"1634","a bottle, jar, flask","un frasco"
"1635","a fire, gunfire","un fuego"
"1636","a founder","un fundador"
"1637","a foundation, ground","un fundamento"
"1638","a gun, rifle","un fusil"
"1639","a drug, medicine","un fármaco"
"1640","a physicist","un físico"
"1641","a rooster","un gallo"
"1642","a winner","un ganador"
"1643","a gas","un gas"
"1644","an expense, expenditure","un gasto"
"1645","a general","un general"
"1646","a gesture","un gesto"
"1647","a giant","un gigante"
"1648","a turn, draft, expression","un giro"
"1649","a cry, shout, scream","un grito"
"1650","a glove","un guante"
"1651","a script, hyphen","un guión"
"1652","a worm, caterpillar","un gusano"
"1653","a pleasure, taste, preference","un gusto"
"1654","a sort, gender, genre","un género"
"1655","a fact, happening","un hecho"
"1656","a helicopter","un helicóptero"
"1657","an heir, heiress","un heredero"
"1658","an iron","un hierro"
"1659","a hymn, anthem","un himno"
"1660","a home, hearth","un hogar"
"1661","a shoulder","un hombro"
"1662","a mushroom, fungus","un hongo"
"1663","a schedule, timetable","un horario"
"1664","a horror, atrocity","un horror"
"1665","a hospital","un hospital"
"1666","a hole, cavity","un hueco"
"1667","a bone","un hueso"
"1668","a mood, humor","un humor"
"1669","a guest, lodger","un huésped"
"1670","a hero","un héroe"
"1671","a (specific) language","un idioma"
"1672","a taxes","un impuesto"
"1673","an impulse, momentum","un impulso"
"1674","a fire, conflagration","un incendio"
"1675","an increase, raise","un incremento"
"1676","an indicator, gauge","un indicador"
"1677","an indication, sign","un indicio"
"1678","an Indian","un indio"
"1679","a hell, inferno","un infierno"
"1680","a report","un informe"
"1681","an ingenuity, talent, wit","un ingenio"
"1682","an ingredient","un ingrediente"
"1683","an income, revenue","un ingreso"
"1684","an insect","un insecto"
"1685","an instant, moment","un instante"
"1686","an instinct","un instinto"
"1687","an Internet","un internet"
"1688","an interval, gap","un intervalo"
"1689","an interest","un interé"
"1690","an invention","un invento"
"1691","a guest","un invitado"
"1692","a game, play, sport","un juego"
"1693","a court, tribunal, judge","un juzgado"
"1694","a kilogram","un kilo"
"1695","a maze, labyrinth","un laberinto"
"1696","a lip","un labio"
"1697","a side","un lado"
"1698","a thief","un ladrón"
"1699","a launch, release","un lanzamiento"
"1700","an a lo l.: throughout","un largo"
"1701","a Latin","un latín"
"1702","a bow, knot, tie, lasso","un lazo"
"1703","a (river) bed, couch","un lecho"
"1704","a high school","un liceo"
"1705","a leadership","un liderazgo"
"1706","a canvas, painting","un lienzo"
"1707","a liter","un litro"
"1708","a call, calling","un llamado"
"1709","a success, achievement","un logro"
"1710","a place, position","un lugar"
"1711","a Monday","un lunes"
"1712","a liquid","un líquido"
"1713","a judge, magistrate","un magistrado"
"1714","an evil","un mal"
"1715","a discomfort, unease, unrest","un malestar"
"1716","a handling, management","un manejo"
"1717","a maintenance, sustenance","un mantenimiento"
"1718","a manual, handbook","un manual"
"1719","a manuscript","un manuscrito"
"1720","a map","un mapa"
"1721","a makeup","un maquillaje"
"1722","a frame, mark, setting","un marco"
"1723","an edge, margin, border, brink","un margen"
"1724","a husband","un marido"
