"id","word","answer"
"819","to strengthen, boost","potenciar"
"820","to practice","practicar"
"821","to precede","preceder"
"822","to plunge, hurl, rush","precipitar"
"823","to do exactly, specify","precisar"
"824","to predict {irregular: yo-go}","predecir"
"825","to preach","predicar"
"826","to predominate","predominar"
"827","to prefer {irregular: stem:ie}","preferir"
"828","to ask [a question]","preguntar"
"829","to turn on, apprehend","prender"
"830","to worry","preocupar"
"831","to prepare","preparar"
"832","to be present at, witness","presenciar"
"833","to introduce, present","presentar"
"834","to sense in advance","presentir"
"835","to preserve","preservar"
"836","to preside over","presidir"
"837","to press, pressure","presionar"
"838","to lend","prestar"
"839","to boast, show off, suppose","presumir"
"840","to attempt","pretender"
"841","to prevail","prevalecer"
"842","to avoid, prevent {irregular: stem:ie, yo-go}","prevenir"
"843","to foresee, anticipate, forecast","prever"
"844","to deprive (of)","privar"
"845","to test, prove, try {irregular: stem:ue}","probar"
"846","to proceed, start","proceder"
"847","to process, prosecute","procesar"
"848","to proclaim","proclamar"
"849","to try, seek","procurar"
"850","to produce, cause {irregular: yo-zco}","producir"
"851","to deepen, analyze in depth","profundizar"
"852","to plan, program","programar"
"853","to progress","progresar"
"854","to prohibit, forbid {irregular: accent}","prohibir"
"855","to extend, prolong","prolongar"
"856","to promise","prometer"
"857","to promote","promover"
"858","to pronounce","pronunciar"
"859","to favor, foster, aid","propiciar"
"860","to propose {irregular: yo-go}","proponer"
"861","to supply","proporcionar"
"862","to continue, carry on {irregular: stem:i, yo-g}","proseguir"
"863","to have the leading role in","protagonizar"
"864","to protect {irregular: yo-j}","proteger"
"865","to protest, object","protestar"
"866","to provide {irregular: y-verb}","proveer"
"867","to come from, be from {irregular: stem:ie, yo-go}","provenir"
"868","to cause, provoke","provocar"
"869","to project","proyectar"
"870","to publish","publicar"
"871","to rot, decay","pudrir"
"872","to press, beat, strike, throb","pulsar"
"873","to break, bend, weaken {irregular: stem:ie}","quebrar"
"874","to remain, stay","quedar"
"875","to complain","quejar"
"876","to burn","quemar"
"877","to want, love {irregular: stem:ie}","querer"
"878","to remove, take away","quitar"
"879","to lie, be situated","radicar"
"880","to scratch, scrape","rascar"
"881","to ratify","ratificar"
"882","to react","reaccionar"
"883","to fulfill, carry out","realizar"
"884","to renew, resume","reanudar"
"885","to reject","rechazar"
"886","to receive","recibir"
"887","to recite","recitar"
"888","to demand, require","reclamar"
"889","to recover, regain","recobrar"
"890","to pick up {irregular: yo-j}","recoger"
"891","to recommend {irregular: stem:ie}","recomendar"
"892","to recognize, admit {irregular: yo-zco}","reconocer"
"893","to reconstruct {irregular: y-verb}","reconstruir"
"894","to remember, remind {irregular: stem:ue}","recordar"
"895","to travel","recorrer"
"896","to trim, cut off, clip","recortar"
"897","to lean","recostar"
"898","to recuperate, recover","recuperar"
"899","to resort to","recurrir"
"900","to edit, write, compose","redactar"
"901","to reduce {irregular: yo-zco}","reducir"
"902","to replace","reemplazar"
"903","to refer (to) {irregular: stem:ie}","referir"
"904","to reflect","reflejar"
"905","to reflect, consider on","reflexionar"
"906","to reform, renovate","reformar"
"907","to reinforce, strengthen","reforzar"
"908","to take shelter, give refuge","refugiar"
"909","to give (as a gift)","regalar"
"910","to water, irrigate {irregular: stem:ie}","regar"
"911","to rule, govern, manage {irregular: stem:i, yo-j}","regir"
"912","to register, record","registrar"
"913","to return (to a place)","regresar"
"914","to regulate, adjust","regular"
"915","to reign, prevail","reinar"
"916","to reiterate, repeat","reiterar"
"917","to relate","relacionar"
"918","to relax","relajar"
"919","to tell, narrate","relatar"
"920","to finish off, finish up","rematar"
"921","to heal, cure","remediar"
"922","to remit","remitir"
"923","to go back to [time]","remontar"
"924","to remove","remover"
"925","to perform, yield, produce, give up, wear someone out, honor","rendir"
"926","to renew, renovate","renovar"
"927","to give up, renounce","renunciar"
"928","to repair, restore","reparar"
"929","to divide, deliver, distribute","repartir"
"930","to review, revise","repasar"
"931","to repeat {irregular: stem:i}","repetir"
"932","to reply","replicar"
"933","to replace, restore {irregular: yo-go}","reponer"
"934","to bring, report","reportar"
"935","to rest, lie down","reposar"
"936","to represent","representar"
"937","to repress","reprimir"
"938","to reproduce, repeat","reproducir"
"939","to require {irregular: stem:ie}","requerir"
"940","to emphasize","resaltar"
"941","to slip","resbalar"
"942","to rescue, save","rescatar"
"943","to reserve, book","reservar"
"944","to reside, live (in)","residir"
"945","to resign, relinquish","resignar"
"946","to resist, endure","resistir"
"947","to resolve, settle, work out {irregular: stem:ue}","resolver"
"948","to resound, ring, echo,","resonar"
"949","to back, support, endorse","respaldar"
"950","to concern","respectar"
"951","to respect","respetar"
"952","to breathe","respirar"
"953","to answer, respond","responder"
"954","to re-establish, restore {irregular: yo-zco}","restablecer"
"955","to subtract, minimize","restar"
"956","to restore, reinstate","restaurar"
"957","to limit, restrict","restringir"
"958","to resuscitate","resucitar"
"959","to result, turn out","resultar"
"960","to summarize","resumir"
"961","to keep, retain {irregular: stem:ie, yo-go}","retener"
"962","to take away, retire","retirar"
"963","to retake, restart","retomar"
"964","to return, give back","retornar"
"965","to portray, draw","retratar"
"966","to go back","retroceder"
"967","to gather, meet, collect {irregular: accent}","reunir"
"968","to reveal, disclose","revelar"
"969","to burst, puncture","reventar"
"970","to check, revise, inspect","revisar"
"971","to revive","revivir"
"972","to stir, mix, scramble","revolver"
"973","to pray, recite","rezar"
"974","to laugh (at) {irregular: accent}","reír"
"975","to rob, steal","robar"
"976","to roll, run, scatter","rodar"
"977","to surround","rodear"
"978","to implore, pray, ask {irregular: stem:ue}","rogar"
"979","to break","romper"
"980","patrol, serenade","rondar"
"981","to touch (lightly)","rozar"
"982","to know [a fact], find out {irregular: special}","saber"
"983","to take out","sacar"
"984","to sacrifice","sacrificar"
"985","to shake, jolt","sacudir"
"986","to leave, go out {irregular: yo-go}","salir"
"987","to splash, splatter","salpicar"
"988","to jump, leap, hop","saltar"
"989","to greet, say hello","saludar"
"990","to save, rescue","salvar"
"991","to sanction, penalize","sancionar"
"992","to satisfy {irregular: yo-g}","satisfacer"
"993","to dry","secar"
"994","to follow, keep on {irregular: stem:i, yo-g}","seguir"
"995","to select","seleccionar"
"996","to seal, stamp","sellar"
"997","to sow, plant","sembrar"
"998","to sit {irregular: stem:ie}","sentar"
"999","to sentence, condemn","sentenciar"
"1000","to feel, regret {irregular: stem:ie}","sentir"
"1001","to separate","separar"
"1002","to be {irregular: special}","ser"
"1003","to serve {irregular: stem:i}","servir"
"1004","to point out, signal","señalar"
"1005","to mean","significar"
"1006","to pretend, simulate","simular"
"1007","to situate, place, locate {irregular: accent}","situar"
"1008","to be too much, left over","sobrar"
"1009","to excel, outperform","sobrepasar"
"1010","to stand out, excel {irregular: yo-go}","sobresalir"
"1011","to survive, outlive","sobrevivir"
"1012","to be accustomed to {irregular: stem:ue}","soler"
"1013","to solicit, request","solicitar"
"1014","to release, loosen, let out {irregular: stem:ue}","soltar"
"1015","to solve, settle","solucionar"
"1016","to subject","someter"
"1017","to sound, ring {irregular: stem:ue}","sonar"
"1018","to smile {irregular: accent}","sonreír"
"1019","to blow [wind]","soplar"
"1020","to endure,","soportar"
"1021","to surprise","sorprender"
"1022","to suspect, suppose","sospechar"
"1023","to support, hold up {irregular: stem:ie, yo-go}","sostener"
"1024","to dream {irregular: stem:ue}","soñar"
"1025","to go up","subir"
"1026","to underline, highlight, emphasize","subrayar"
"1027","to happen","suceder"
"1028","to sweat","sudar"
"1029","to suffer, undergo","sufrir"
"1030","to suggest, hint at {irregular: stem:ie}","sugerir"
"1031","to fasten, attach, hold","sujetar"
"1032","to add up, amount to","sumar"
"1033","to submerge, plunge","sumergir"
"1034","to supply, provide","suministrar"
"1035","to sink, plunge","sumir"
"1036","to overcome, surpass","superar"
"1037","to beg,","suplicar"
"1038","to suppose, assume {irregular: yo-go}","suponer"
"1039","to suppress, delete","suprimir"
"1040","to appear {irregular: yo-j}","surgir"
"1041","to arouse, provoke","suscitar"
"1042","to endorse, subscribe","suscribir"
"1043","to suspend, hang, fail","suspender"
"1044","to sigh","suspirar"
"1045","to maintain, support","sustentar"
"1046","to substitute, replace {irregular: y-verb}","sustituir"
"1047","to whisper, murmur","susurrar"
"1048","to cover, wrap","tapar"
"1049","to delay, take long","tardar"
"1050","to sew, weave","tejer"
"1051","to tremble, shake {irregular: stem:ie}","temblar"
"1052","to fear","temer"
"1053","to tend to, lay out {irregular: stem:ie}","tender"
"1054","to have {irregular: stem:ie, yo-go}","tener"
"1055","to have to + infinitive {irregular: stem:ie, yo-go}","tener que"
"1056","to tempt, entice {irregular: stem:ie}","tentar"
"1057","to finish, to end","terminar"
"1058","to dye {irregular: stem:i}","teñir"
"1059","to throw, pull","tirar"
"1060","to title, call","titular"
"1061","to touch, play, play an instrument","tocar"
"1062","to tolerate, put up with","tolerar"
"1063","to take, drink","tomar"
"1064","to run into, bump into","topar"
"1065","to twist, bend, distort {irregular: stem:ue}","torcer"
"1066","to transform, turn","tornar"
"1067","to torture, torment","torturar"
"1068","to work","trabajar"
"1069","to translate {irregular: yo-zco}","traducir"
"1070","to bring, carry {irregular: yo-go}","traer"
"1071","to swallow","tragar"
"1072","to betray","traicionar"
"1073","to calm down","tranquilizar"
"1074","to occur, take place","transcurrir"
"1075","to transfer","transferir"
"1076","to transform, change","transformar"
"1077","to roam, go by","transitar"
"1078","to transmit, broadcast","transmitir"
"1079","to transport, carry","transportar"
"1080","to transcend","trascender"
"1081","to move, transfer","trasladar"
"1082","to go beyond, cross over","traspasar"
"1083","to try, treat, deal with","tratar"
"1084","to draw, trace","trazar"
"1085","to climb","trepar"
"1086","to triumph","triunfar"
"1087","to trip, stumble {irregular: stem:ie}","tropezar"
"1088","to knock over, cast down","tumbar"
"1089","to find, locate","ubicar"
"1090","to unite, join","unir"
"1091","to use","usar"
"1092","to use, utilize","utilizar"
"1093","to empty, pour out {irregular: accent}","vaciar"
"1094","to vacillate, hesitate","vacilar"
"1095","to roam, wander","vagar"
"1096","to be worth, cost {irregular: yo-go}","valer"
"1097","to value","valorar"
"1098","to change, vary {irregular: accent}","variar"
"1099","to watch over","velar"
"1100","to overcome, conquer","vencer"
"1101","to sell","vender"
"1102","to take revenge, avenge","vengar"
"1103","to come {irregular: stem:ie, yo-go}","venir"
"1104","to see {irregular: special}","ver"
"1105","to verify","verificar"
"1106","to pour, spill, shed","verter"
"1107","to wear, dress {irregular: stem:i}","vestir"
"1108","to travel","viajar"
"1109","to vibrate, tremble","vibrar"
"1110","to watch over, guard","vigilar"
"1111","to conenct, link, bind","vincular"
"1112","to violate, trespass, rape","violar"
"1113","to visit","visitar"
"1114","to live","vivir"
"1115","to fly {irregular: stem:ue}","volar"
"1116","to turn/knock over, empty {irregular: stem:ue}","volcar"
"1117","to turn over, turn around","voltear"
"1118","to return {irregular: stem:ue}","volver"
"1119","to vote","votar"
"1120","to lie, be located {irregular: special}","yacer"
