"id";"word";"answer"
"818";"to take revenge, avenge";"vengar"
"819";"to verify";"verificar"
"820";"to travel";"viajar"
"821";"to vibrate, tremble";"vibrar"
"822";"to watch over, guard";"vigilar"
"823";"to connect, link, bind";"vincular"
"824";"to violate, trespass, rape";"violar"
"825";"to visit";"visitar"
"826";"to live";"vivir"
"827";"to turn over, turn around";"voltear"
"828";"to vote";"votar"
